,Link,address,Bedrooms,Bathrooms,Car spaces,Land area,sell_low,sell_high,rent_low,rent_high,year_type,Sold_History1,Sold_History2,Sold_History3,Floor area
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/10-larra-cres-north-rocks-nsw-2151-4742687,"10 Larra Cres, North Rocks",3,2,2,766m2,$1.10M,$1.20M,$500/w,$575/w,House 1970 140m2 766m2 Residential - A 126/248615 ,25 Jul 2014 Sold $886k,28 Sep 2000 Sold $338k,,140m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/4-bowral-st-north-rocks-nsw-2151-12408919,"4 Bowral St, North Rocks",4,1,3,695m2,$1.20M,$1.30M,$575/w,$650/w,House 1980 695m2 Residential - A 19/231643 ,17 May 1994 Sold $206k,03 Jul 1984 Sold $100k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/22-northam-dr-north-rocks-nsw-2151-12448152,"22 Northam Dr, North Rocks",4,2,2,695m2,$1.30M,$1.40M,$650/w,$750/w,House 1975 146m2 695m2 Residential - A 27/238081 ,21 Jul 2014 Sold $900k,08 Mar 1985 Sold $138k,,146m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/164-north-rocks-rd-north-rocks-nsw-2151-12877924,"164 North Rocks Rd, North Rocks",4,2,2,1002m2,$1.30M,$1.40M,$575/w,$650/w,House 1960 112m2 1002m2 Residential - A 1/102147 ,21 Jul 2014 Sold $635k,27 Jan 1983 Sold $72k,,112m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/2-mills-ave-north-rocks-nsw-2151-14544720,"2 Mills Ave, North Rocks",3,2,1,690m2,$1.10M,$1.20M,$575/w,$650/w,House 2014 690m2 Residential - A 17/236604 ,18 Dec 2014 Rented $600,19 Aug 2014 Rented $600,14 Jul 2014 Sold $920k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/6-raine-ave-north-rocks-nsw-2151-13157353,"6 Raine Ave, North Rocks",3,1,2,767m2,$1.10M,$1.20M,$425/w,$500/w,House 1970 121m2 767m2 Residential - A 294/248615 ,10 Jul 2014 Sold $814k,10 Sep 1986 Sold $95k,18 Mar 1983 Sold $96k,121m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/7-perry-st-north-rocks-nsw-2151-12538115,"7 Perry St, North Rocks",3,1,2,825m2,$1.10M,$1.20M,$500/w,$575/w,House 1970 825m2 825m2 Residential - A 98/244687 ,08 Jul 2014 Sold $740k,,,825m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/8-tallwood-dr-north-rocks-nsw-2151-12537191,"8 Tallwood Dr, North Rocks",4,1,2,733m2,$1.20M,$1.30M,$350/w,$425/w,House 1980 733m2 Residential - A 51/235648 ,04 Jul 2014 Sold $860k,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/100-north-rocks-rd-north-rocks-nsw-2151-4601782,"100 North Rocks Rd, North Rocks",2,1,1,796m2,$1.00M,$1.10M,$575/w,$650/w,House 1960 114m2 796m2 Residence Residential - A 50/19113 ,03 Jul 2014 Sold $790k,27 Apr 2001 Sold $340k,,114m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/62-woodbury-st-north-rocks-nsw-2151-4710274,"62 Woodbury St, North Rocks",4,3,2,695m2,$1.50M,$1.60M,$500/w,$575/w,House 1960 225m2 695m2 Residence Residential - A 20/226697 ,26 Jun 2014 Sold $1.20M,05 Jun 2009 Sold $600k,,225m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/39-barclay-rd-north-rocks-nsw-2151-13405850,"39 Barclay Rd, North Rocks",3,1,2,900m2,$1.20M,$1.30M,$575/w,$650/w,House 1970 170m2 900m2 Residential - A 4/253983 ,24 Jun 2014 Sold $340k,19 Jun 1998 Sold $300k,18 Jul 1991 Sold $250k,170m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/12-tallwood-dr-north-rocks-nsw-2151-13679191,"12 Tallwood Dr, North Rocks",4,1,2,695m2,$1.10M,$1.20M,$250/w,$300/w,House 1980 695m2 Residential - A 49/235648 ,23 Jun 2014 Sold $950k,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/1-cambridge-ave-north-rocks-nsw-2151-9111140,"1 Cambridge Ave, North Rocks",4,2,2,696m2,$1.10M,$1.20M,$425/w,$500/w,House 2010 696m2 Residence Residential - A 31/225884 ,16 Aug 2010 Sold $730k,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/4-mills-ave-north-rocks-nsw-2151-13322354,"4 Mills Ave, North Rocks",3,1,2,695m2,$1.10M,$1.20M,$500/w,$575/w,House 1975 123m2 695m2 Residential - A 16/236604 ,11 Jun 2014 Sold $826k,,,123m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/4-carlton-rd-north-rocks-nsw-2151-13535668,"4 Carlton Rd, North Rocks",4,2,2,992m2,$1.30M,$1.40M,$650/w,$750/w,House 1975 235m2 992m2 Residential - A 4/592002 ,10 Jun 2014 Sold $1.13M,,,235m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/26-statham-ave-north-rocks-nsw-2151-13035889,"26 Statham Ave, North Rocks",3,1,3,766m2,$1.10M,$1.20M,$425/w,$500/w,House 1965 120m2 766m2 Residential - A X/414524 ,02 Jun 2014 Sold $714k,,,120m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/262-north-rocks-rd-north-rocks-nsw-2151-13525609,"262 North Rocks Rd, North Rocks",3,2,4,1221m2,$1.30M,$1.40M,$500/w,$575/w,House 2014 140m2 1221m2 Residential - A 101/622094 ,23 May 2014 Sold $1.10M,,,140m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/29-lawndale-ave-north-rocks-nsw-2151-19338482,"29 Lawndale Ave, North Rocks",3,1,-,758m2,$1.10M,$1.20M,$500/w,$575/w,House 1960 105m2 758m2 Residential - A 10/29291 ,25 Jan 1991 Sold $178k,,,105m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/7-iona-ave-north-rocks-nsw-2151-13265552,"7 Iona Ave, North Rocks",3,2,2,714m2,$1.10M,$1.20M,$575/w,$650/w,House 2014 714m2 Residential - A 59/235890 ,05 Jan 2016 Rented $590,16 Jul 2014 Rented $590,01 Jul 2014 Rented $590,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/220b-north-rocks-rd-north-rocks-nsw-2151-12915280,"220b North Rocks Rd, North Rocks",4,2,1,695m2,$1.10M,$1.20M,$575/w,$650/w,House 1970 215m2 695m2 Residential - A 3/234271 ,06 Jun 2020 Listed for Rent DEPOSIT TAKEN BY TARYM,19 May 2014 Sold $755k,11 Mar 2014 Sold ,215m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/16-sophia-cres-north-rocks-nsw-2151-4517293,"16 Sophia Cres, North Rocks",3,1,2,766m2,$1.10M,$1.20M,$575/w,$650/w,House 1980 766m2 Residence Residential - A 9/244687 ,19 May 2014 Sold $781k,20 Feb 2014 Rented $530,26 Jul 2002 Sold $469k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/6-bray-ct-north-rocks-nsw-2151-13790540,"6 Bray Ct, North Rocks",3,2,2,739m2,$1.20M,$1.30M,$650/w,$750/w,House 1978 178m2 739m2 Residential - A 62/237769 ,20 Jul 2020 Listed for Rent $700 p.w.,14 May 2019 Listed for Rent $700 p.w.,16 May 2014 Sold $910k,178m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/105a-north-rocks-rd-north-rocks-nsw-2151-16651501,"105a North Rocks Rd, North Rocks",6,6,2,1015m2,$1.41M,$1.72M,,,House 1960 302m2 1015m2 Residential - A 2/DP338030 ,13 May 2014 Sold $995k,10 Apr 1980 Sold $48k,,302m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/13-leysdown-ave-north-rocks-nsw-2151-13133260,"13 Leysdown Ave, North Rocks",5,4,1,714m2,$1.60M,$1.80M,$425/w,$500/w,House 2015 345m2 714m2 Residential - A 55/227603 ,12 May 2014 Sold $765k,30 May 2013 Rented $490,06 Nov 1998 Sold $244k,345m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/42-mill-dr-north-rocks-nsw-2151-13327702,"42 Mill Dr, North Rocks",4,3,2,858m2,$1.40M,$1.50M,$750/w,$850/w,House 1960 210m2 858m2 Residential - A 266/248615 ,30 Apr 2014 Sold $1.05M,25 Nov 1983 Sold $105k,,210m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/28-blackburn-ave-north-rocks-nsw-2151-4387173,"28 Blackburn Ave, North Rocks",4,3,2,790m2,$1.40M,$1.50M,$650/w,$750/w,House 2003 790m2 Residence Residential - A 8/529691 ,30 Apr 2014 Sold $1.01M,23 Jun 2003 Sold $590k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/64-stirling-ave-north-rocks-nsw-2151-2566585,"64 Stirling Ave, North Rocks",4,2,2,695m2,$1.20M,$1.30M,$650/w,$750/w,House 1975 116m2 695m2 Residential - A 9/237779 ,28 Apr 2014 Sold $900k,04 Apr 2007 Sold $585k,21 Dec 1999 Sold $338k,116m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/21-hepburn-rd-north-rocks-nsw-2151-11164528,"21 Hepburn Rd, North Rocks",4,2,3,843m2,$1.50M,$1.60M,$750/w,$850/w,House 1990 160m2 843m2 Residence Residential - A 311/734323 ,22 Apr 2014 Sold $1.10M,15 Jul 2011 Sold $860k,06 Mar 2003 Sold $710k,160m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/28-larra-cres-north-rocks-nsw-2151-13250167,"28 Larra Cres, North Rocks",3,1,2,766m2,$1.10M,$1.20M,$575/w,$650/w,House 1985 766m2 Residential - A 135/248615 ,17 Apr 2014 Sold $868k,19 Dec 1997 Sold $275k,27 Jan 1989 Sold $222k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/17-panaview-cres-north-rocks-nsw-2151-13564477,"17 Panaview Cres, North Rocks",5,3,3,878m2,$1.80M,$2.00M,$950/w,$1100/w,House 1998 377m2 878m2 Residential - A 36/242803 ,17 Apr 2014 Sold $1.36M,,,377m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/9-stratford-rd-north-rocks-nsw-2151-4807618,"9 Stratford Rd, North Rocks",3,1,1,708m2,$1.10M,$1.20M,$500/w,$575/w,House 1970 120m2 708m2 Residential - A 20/225884 ,15 Apr 2014 Sold $760k,19 Apr 2010 Rented $480,28 Feb 2000 Sold $348k,120m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/15-meckiff-ave-north-rocks-nsw-2151-12563029,"15 Meckiff Ave, North Rocks",4,1,1,695m2,$1.10M,$1.20M,$575/w,$650/w,House 1972 695m2 Residential - A 55/229331 ,14 Apr 2014 Sold $850k,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/36-speers-rd-north-rocks-nsw-2151-13914283,"36 Speers Rd, North Rocks",4,2,2,1067m2,$1.20M,$1.30M,$575/w,$650/w,House 1998 1067m2 Residential - A 93/24542 ,30 Jul 1998 Sold $292k,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/14-yale-cl-north-rocks-nsw-2151-2303481,"14 Yale Cl, North Rocks",5,3,2,921m2,$1.40M,$1.50M,$650/w,$750/w,House 1998 185m2 921m2 Residential - A 21/255350 ,04 Apr 2014 Sold $1.03M,14 Jul 2006 Sold $585k,30 Jan 1998 Sold $345k,185m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/4-randal-cres-north-rocks-nsw-2151-13296501,"4 Randal Cres, North Rocks",4,2,2,900m2,$1.10M,$1.20M,$650/w,$750/w,House 1978 130m2 900m2 Residential - A 29/249559 ,28 Mar 2014 Sold $854k,10 Sep 1997 Sold $265k,23 Sep 1983 Sold $130k,130m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/5-poinsettia-ave-north-rocks-nsw-2151-13542788,"5 Poinsettia Ave, North Rocks",4,3,2,695m2,$1.40M,$1.50M,$650/w,$750/w,House 1985 203m2 695m2 Residential - A 4/242803 ,28 Mar 2014 Sold $1.11M,20 Oct 1978 Sold $90k,,203m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/53-statham-ave-north-rocks-nsw-2151-14544696,"53 Statham Ave, North Rocks",4,2,3,695m2,$1.30M,$1.40M,$650/w,$750/w,House 1980 220m2 695m2 Residential - A 34/237178 ,,,,220m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/18-hepburn-rd-north-rocks-nsw-2151-2285204,"18 Hepburn Rd, North Rocks",5,3,2,900m2,$1.30M,$1.40M,$500/w,$575/w,House 1990 203m2 900m2 Residence Residential - A 304/734323 ,26 Mar 2014 Sold $980k,24 May 2006 Sold $630k,17 Apr 2001 Sold $486k,203m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/8-barclay-rd-north-rocks-nsw-2151-13407771,"8 Barclay Rd, North Rocks",5,3,2,914m2,$1.50M,$1.60M,$750/w,$850/w,House 1980 240m2 914m2 Residential - A 25/253754 ,29 Jun 2016 Listed for Rent contact agent,24 Mar 2014 Sold $895k,,240m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/40-mill-dr-north-rocks-nsw-2151-2379339,"40 Mill Dr, North Rocks",4,3,2,817m2,$1.60M,$1.80M,$750/w,$850/w,House 1980 296m2 817m2 Residential - A 265/248615 ,24 Mar 2014 Sold $1.10M,22 Dec 2006 Sold $710k,,296m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/45-lawndale-ave-north-rocks-nsw-2151-4270034,"45 Lawndale Ave, North Rocks",4,2,2,744m2,$1.40M,$1.50M,$650/w,$750/w,House 1960 146m2 744m2 Residence Residential - A 18/29291 ,24 Mar 2014 Sold $1.02M,12 May 2004 Sold $605k,24 May 1999 Sold $290k,146m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/222a-north-rocks-rd-north-rocks-nsw-2151-12546863,"222a North Rocks Rd, North Rocks",4,2,2,695m2,$1.20M,$1.30M,$575/w,$650/w,House 1980 240m2 695m2 Residential - A 5/DP234271 ,11 Mar 2014 Sold $746k,,,240m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/2-coronet-ct-north-rocks-nsw-2151-16296474,"2 Coronet Ct, North Rocks",4,2,3,,$1.21M,$1.48M,,,House 1979 Residential - A ,14 Apr 2014 Rented $670,05 Mar 2014 Sold $880k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/29-william-pl-north-rocks-nsw-2151-4594600,"29 William Pl, North Rocks",4,2,2,695m2,$1.10M,$1.20M,$650/w,$750/w,House 1978 695m2 Residence Residential - A 71/225547 ,05 Dec 2001 Sold $458k,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/311-north-rocks-rd-north-rocks-nsw-2151-18918042,"311 North Rocks Rd, North Rocks",3,2,3,999m2,$1.20M,$1.30M,$500/w,$575/w,House 1940 999m2 Residential - A 3/19765 ,07 Feb 2014 Sold $861k,01 Jun 2004 Sold $635k,05 Nov 1996 Sold $225k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/22-lawndale-ave-north-rocks-nsw-2151-4376283,"22 Lawndale Ave, North Rocks",4,2,1,720m2,$1.20M,$1.30M,$650/w,$750/w,House 1970 720m2 Residence Residential - A 28/29291 ,03 Feb 2014 Sold $900k,18 Jul 2003 Sold $495k,03 Nov 1995 Sold $204k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/196-north-rocks-rd-north-rocks-nsw-2151-4314642,"196 North Rocks Rd, North Rocks",4,2,2,695m2,$1.10M,$1.20M,$575/w,$650/w,House 1970 198m2 695m2 Residential - A 14/209263 ,28 Jan 2014 Sold $703k,15 Dec 2003 Sold $520k,03 Dec 2001 Sold $420k,198m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/37-jason-pl-north-rocks-nsw-2151-13665607,"37 Jason Pl, North Rocks",3,1,1,695m2,$1.10M,$1.20M,$575/w,$650/w,House 1980 138m2 695m2 Residence Residential - A 2/237779 ,22 Jan 2014 Sold $700k,10 Sep 2012 Sold $570k,27 Mar 1992 Sold $202k,138m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/15-peterson-pl-north-rocks-nsw-2151-2297616,"15 Peterson Pl, North Rocks",4,3,2,956m2,$1.20M,$1.30M,$650/w,$750/w,House 1978 194m2 956m2 Residence Residential - A 1/708491 ,22 Jan 2014 Sold $1.05M,03 Jul 2006 Sold $730k,31 Aug 2001 Sold $500k,194m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/16-meckiff-ave-north-rocks-nsw-2151-12903888,"16 Meckiff Ave, North Rocks",4,3,3,1296m2,$1.20M,$1.30M,$650/w,$750/w,House 1970 1296m2 Residential - A 70/229331 ,20 Jan 2014 Sold $820k,24 Dec 1981 Sold $103k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/253-north-rocks-rd-north-rocks-nsw-2151-13050603,"253 North Rocks Rd, North Rocks",4,2,3,708m2,$1.40M,$1.50M,$575/w,$650/w,House 2004 277m2 708m2 Residential - A 4/23704 ,20 Jan 2014 Sold $1.08M,13 Nov 2013 Sold $1.00M,13 Sep 1995 Sold $153k,277m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/1-charles-ct-north-rocks-nsw-2151-13155203,"1 Charles Ct, North Rocks",4,3,2,609m2,$1.20M,$1.30M,$500/w,$575/w,House 1991 609m2 Residential - A 41/220134 ,20 Jan 2014 Sold $748k,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/18-mcdonald-st-north-rocks-nsw-2151-13809250,"18 Mcdonald St, North Rocks",4,2,2,701m2,$1.30M,$1.40M,$650/w,$750/w,House 1975 180m2 701m2 Residential - A 52/237769 ,17 Jan 2014 Sold $901k,,,180m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/66-new-north-rocks-rd-north-rocks-nsw-2151-13042915,"66 New North Rocks Rd, North Rocks",4,2,2,749m2,$1.20M,$1.30M,$650/w,$750/w,House 1970 167m2 749m2 Residential - A 32/232114 ,14 Jan 2014 Sold $865k,08 Aug 1980 Sold $88k,,167m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/4-somerset-dr-north-rocks-nsw-2151-13218747,"4 Somerset Dr, North Rocks",4,2,2,695m2,$1.20M,$1.30M,$650/w,$750/w,House 1965 180m2 695m2 Residential - A 8/225884 ,09 Jan 2014 Sold $928k,,,180m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/6-ebony-ave-north-rocks-nsw-2151-4420516,"6 Ebony Ave, North Rocks",4,3,2,695m2,$1.50M,$1.60M,$750/w,$850/w,House 1990 270m2 695m2 Residence Residential - A 109/227603 ,21 Mar 2003 Sold $435k,23 Oct 1992 Sold $183k,,270m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/319-north-rocks-rd-north-rocks-nsw-2151-13484321,"319 North Rocks Rd, North Rocks",5,3,2,697m2,$1.50M,$1.60M,$500/w,$575/w,House 1990 346m2 697m2 Residential - A 12/776304 ,20 Dec 2013 Sold $887k,,,346m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/41-northam-dr-north-rocks-nsw-2151-4809046,"41 Northam Dr, North Rocks",5,4,3,695m2,$1.60M,$1.80M,$500/w,$575/w,House 1973 695m2 Residential - A 89/242803 ,20 Dec 2013 Sold $945k,08 Oct 1999 Sold $455k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/29-northam-dr-north-rocks-nsw-2151-12074972,"29 Northam Dr, North Rocks",3,2,2,695m2,$1.10M,$1.20M,$575/w,$650/w,House 1970 125m2 695m2 Residence Residential - A 13/236843 ,16 Dec 2013 Sold $790k,01 Nov 1996 Sold $251k,01 Nov 1979 Sold $76k,125m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/20-william-pl-north-rocks-nsw-2151-2254617,"20 William Pl, North Rocks",4,2,1,720m2,$1.20M,$1.30M,$650/w,$750/w,House 1975 163m2 720m2 Residence Residential - A 66/225547 ,16 Dec 2013 Sold $730k,17 Dec 2007 Sold $570k,07 Apr 2006 Sold $487k,163m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/9-peterson-pl-north-rocks-nsw-2151-2324057,"9 Peterson Pl, North Rocks",5,4,4,901m2,$1.80M,$2.00M,$750/w,$850/w,House 1965 901m2 Residential - A 16/253754 ,11 Aug 2006 Sold $660k,22 Jan 1990 Sold $430k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/339-north-rocks-rd-north-rocks-nsw-2151-10934890,"339 North Rocks Rd, North Rocks",3,2,2,1287m2,$1.30M,$1.40M,$500/w,$575/w,House 1970 152m2 1287m2 Residence Residential - A 71/701702 ,12 Dec 2013 Sold $800k,25 Feb 2011 Sold $900k,08 Oct 1991 Sold $180k,152m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/48-north-rocks-rd-north-rocks-nsw-2151-11161157,"48 North Rocks Rd, North Rocks",4,2,2,708m2,$900k,$1.00M,$425/w,$500/w,House 1950 96m2 708m2 Residence Residential - A 24/19113 ,12 Dec 2013 Sold $616k,04 May 2011 Sold $555k,,96m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/25-somerset-dr-north-rocks-nsw-2151-13289185,"25 Somerset Dr, North Rocks",3,1,1,695m2,$1.10M,$1.20M,$575/w,$650/w,House 1978 695m2 Residential - A 50/225884 ,11 Dec 2013 Sold $800k,13 May 1983 Sold $102k,29 Sep 1981 Sold $105k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/33-cambridge-ave-north-rocks-nsw-2151-13778591,"33 Cambridge Ave, North Rocks",4,2,1,777m2,$1.10M,$1.20M,$500/w,$575/w,House 1970 162m2 777m2 Residential - A 131/237172 ,10 Dec 2013 Sold $510k,,,162m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/1-wanjina-pl-north-rocks-nsw-2151-4400137,"1 Wanjina Pl, North Rocks",3,1,2,762m2,$1.20M,$1.30M,$575/w,$650/w,House 1970 762m2 Residence Residential - A 151/237911 ,09 Dec 2013 Sold $827k,16 May 2003 Sold $565k,11 Jun 1987 Sold $134k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/6-burradoo-cl-north-rocks-nsw-2151-3679095,"6 Burradoo Cl, North Rocks",4,2,1,708m2,$1.20M,$1.30M,$575/w,$650/w,House 1975 155m2 708m2 Residential - A 32/231643 ,06 Dec 2013 Sold $863k,30 Jul 2004 Sold $567k,26 Jun 1980 Sold $62k,155m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/18-plymouth-ave-north-rocks-nsw-2151-12967318,"18 Plymouth Ave, North Rocks",5,4,2,714m2,$1.30M,$1.40M,$425/w,$500/w,House 1986 714m2 Residential - A 1/236711 ,02 Dec 2013 Sold $830k,30 Sep 1986 Sold $145k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/9-iona-ave-north-rocks-nsw-2151-2539636,"9 Iona Ave, North Rocks",3,2,2,695m2,$1.00M,$1.10M,$500/w,$575/w,House 1975 138m2 695m2 Residential - A 86/235890 ,27 Sep 2016 Rented $400,02 Dec 2013 Sold $695k,,138m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/7-tiernan-ave-north-rocks-nsw-2151-13095183,"7 Tiernan Ave, North Rocks",5,2,2,1282m2,$1.50M,$1.60M,$850/w,$950/w,House 1975 1282m2 Residential - A 4/258882 ,29 Nov 2013 Sold $975k,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/4-sunset-pl-north-rocks-nsw-2151-12953628,"4 Sunset Pl, North Rocks",4,2,2,581m2,$1.30M,$1.40M,$650/w,$750/w,House 1978 236m2 581m2 Residential - A 103/244778 ,,,,236m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/22-iona-ave-north-rocks-nsw-2151-13600907,"22 Iona Ave, North Rocks",4,2,2,695m2,$1.20M,$1.30M,$650/w,$750/w,House 1970 185m2 695m2 Residential - A 72/235890 ,,,,185m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/1--9-north-rocks-rd-north-rocks-nsw-2151-15817425,"1-9 North Rocks Rd, North Rocks",5,2,2,4048m2,$1.14M,$1.71M,$425/w,$500/w,House 1992 4048m2 Industrial - I 5/247452 ,"01 Feb 2019 Listed for Sale $1,499,000","30 Nov 2017 Listed for Sale $1,499,000",19 Nov 2013 Sold $625k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/39-loyalty-rd-north-rocks-nsw-2151-2342430,"39 Loyalty Rd, North Rocks",4,2,2,765m2,$1.30M,$1.40M,$650/w,$750/w,House 1970 130m2 765m2 Residential - A 4/231310 ,07 Nov 2013 Sold $680k,28 Sep 2006 Sold $510k,30 Jul 1999 Sold $274k,130m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/61-speers-rd-north-rocks-nsw-2151-13917440,"61 Speers Rd, North Rocks",4,2,2,733m2,$1.10M,$1.20M,$575/w,$650/w,House 1960 206m2 733m2 Residential - A 154/24826 ,04 Nov 2013 Sold $845k,22 Sep 1995 Sold $165k,,206m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/11-corunna-ave-north-rocks-nsw-2151-2563369,"11 Corunna Ave, North Rocks",5,3,2,746m2,$1.40M,$1.50M,$500/w,$575/w,House 1980 228m2 746m2 Residence Residential - A 201/231722 ,28 Oct 2013 Sold $865k,05 Mar 2008 Sold $770k,30 May 1988 Sold $215k,228m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/39-northam-dr-north-rocks-nsw-2151-13122684,"39 Northam Dr, North Rocks",5,2,5,695m2,$1.30M,$1.40M,$650/w,$750/w,House 1980 268m2 695m2 Residential - A 88/242803 ,23 Oct 2013 Sold $880k,,,268m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/16-davidson-ave-north-rocks-nsw-2151-13283231,"16 Davidson Ave, North Rocks",4,2,1,695m2,$1.20M,$1.30M,$575/w,$650/w,House 1970 199m2 695m2 Residential - A 35/229331 ,23 Oct 2013 Sold $700k,,,199m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/30-andrew-pl-north-rocks-nsw-2151-12148666,"30 Andrew Pl, North Rocks",4,2,2,900m2,$1.30M,$1.40M,$650/w,$750/w,House 1979 900m2 Residential - A 41/258592 ,21 Oct 2013 Sold $950k,17 Jul 1979 Sold $95k,13 Jan 1979 Sold $696k,
